
New Run at  04/26/2018 14:23:37
, Time,RandomCTR;LinUCBCTR
data,1241974800,0.0288528455285;0.0381521792987
data,1241974800,0.0288668831169;0.0382243329705
data,1241974800,0.0288889789303;0.0382874355978
data,1241974800,0.0289085760518;0.038307942612
data,1241975100,0.0289273021002;0.0383864244334
data,1241975100,0.0289491935484;0.0384571269397
data,1241975100,0.0289581320451;0.038445178811
data,1241975100,0.0289726688103;0.0385011189337
data,1241975100,0.0289895666132;0.0385575182267
data,1241975100,0.0290064102564;0.0386187134693
data,1241975100,0.0290208;0.0386746615967
data,1241975400,0.0290511182109;0.0387971583352
data,1241975400,0.0290653907496;0.0388203284423
data,1241975400,0.0290692675159;0.0387930337478
data,1241975400,0.0290802861685;0.0387707008426
data,1241975400,0.0290944444444;0.0387930340083
data,1241975400,0.0291053882726;0.0388043373339
data,1241975400,0.0291178797468;0.0389180680705
data,1241975400,0.0291279620853;0.0389148107172
data,1241975700,0.0291474763407;0.0390040829397
data,1241975700,0.0291708661417;0.0390856046679
data,1241975700,0.0291847484277;0.0391681164509
data,1241975700,0.0291954474097;0.0392537955425
data,1241975700,0.0292194357367;0.0393064503301
data,1241975700,0.029234741784;0.0394084757608
data,1241975700,0.029234375;0.0393860594913
data,1241975700,0.0292386895476;0.0393982581156
data,1241976000,0.0292468847352;0.0394262398785
data,1241976000,0.029266718507;0.0394770085902
data,1241976000,0.0292965838509;0.0395452610334
data,1241976000,0.029323255814;0.0396870375618
data,1241976000,0.0293297213622;0.0397138589734
data,1241976000,0.0293493044822;0.0397808442833
data,1241976000,0.0293549382716;0.0397930385701
data,1241976000,0.0293659476117;0.0398728826826
data,1241976300,0.0293907692308;0.039899976557
data,1241976300,0.0294116743472;0.0398963973101
data,1241976300,0.0294271472393;0.039910271988
data,1241976300,0.0294479326187;0.0400087110724
data,1241976300,0.0294548929664;0.0399683111719
data,1241976300,0.029465648855;0.0400341243989
data,1241976300,0.029480945122;0.0400687689734
data,1241976300,0.0294893455099;0.0401020723786
data,1241976600,0.0295068389058;0.040158161374
data,1241976600,0.0295265553869;0.0402794269588
data,1241976600,0.0295568181818;0.0403738663135
data,1241976600,0.0295733736762;0.0404403850294
data,1241976600,0.0295755287009;0.0404531986429
data,1241976600,0.0295859728507;0.0404752778842
data,1241976600,0.0296024096386;0.0405314394171
data,1241976900,0.0296195488722;0.0406101456585
data,1241976900,0.0296238738739;0.0406191326647
data,1241976900,0.0296349325337;0.0406200463358
data,1241976900,0.0296541916168;0.0405886650027
data,1241976900,0.0296621823617;0.04058345362
data,1241976900,0.0296597014925;0.0405698593558
data,1241976900,0.0296654247392;0.0405630644281
data,1241976900,0.0296793154762;0.04055015055
data,1241977200,0.0296946508172;0.0406424222279
data,1241977200,0.0296958456973;0.0407199541354
data,1241977200,0.0297074074074;0.0407284119836
data,1241977200,0.0297292899408;0.040774888324
data,1241977200,0.0297518463811;0.0407945707336
data,1241977200,0.029755899705;0.0407838903633
data,1241977200,0.0297702503682;0.0408120489864
data,1241977200,0.0297816176471;0.0408636234506
data,1241977500,0.0297958883994;0.0409406494961
data,1241977500,0.0298123167155;0.0410335932724
data,1241977500,0.0298433382138;0.0411301487116
data,1241977500,0.029850877193;0.041091411672
data,1241977500,0.0298510948905;0.0410725149496
data,1241977500,0.0298658892128;0.0410666666667
data,1241977500,0.029885007278;0.0410581916641
data,1241977800,0.0298800872093;0.0410645151757
data,1241977800,0.0298860667634;0.0410744594495
data,1241977800,0.0299101449275;0.0411538404846
data,1241977800,0.0299327062229;0.0412029676736
data,1241977800,0.029950867052;0.0412287793048
data,1241977800,0.0299545454545;0.0412808358892
data,1241977800,0.0299733429395;0.04129058727
data,1241977800,0.0299848920863;0.0412801077
data,1241978100,0.029992816092;0.0413019014074
data,1241978100,0.0300078909613;0.0413072353345
data,1241978100,0.0300250716332;0.0413405052404
data,1241978100,0.0300371959943;0.0413488967806
data,1241978100,0.0300428571429;0.0413899344562
data,1241978100,0.0300520684736;0.0414199465924
data,1241978100,0.0300505698006;0.0414594900193
data,1241978100,0.0300590327169;0.0415050089756
data,1241978400,0.0300710227273;0.0416124649496
data,1241978400,0.0300893617021;0.0416047119285
data,1241978400,0.0300956090652;0.0416558563233
data,1241978400,0.0301046676096;0.0416570704744
data,1241978400,0.0301115819209;0.0417079866052
data,1241978400,0.0301276445698;0.0417204856626
data,1241978400,0.0301288732394;0.041762809029
data,1241978400,0.030135021097;0.0417853615243
data,1241978700,0.0301425561798;0.0418459690909
data,1241978700,0.0301465638149;0.0418517619163
data,1241978700,0.0301596638655;0.0418973685713
data,1241978700,0.0301615384615;0.0418852645985
data,1241978700,0.0301606145251;0.0418684135574
data,1241978700,0.0301569037657;0.0418397541683
data,1241978700,0.0301573816156;0.0418176907879
data,1241979000,0.0301724617524;0.0418571631407
data,1241979000,0.0301826388889;0.0418391652016
data,1241979000,0.0301893203883;0.0418447343843
data,1241979000,0.030194598338;0.0418444928069
data,1241979000,0.0301915629322;0.0418354528645
data,1241979000,0.0301982044199;0.0418181818182
data,1241979000,0.0301993103448;0.0417997832604
data,1241979000,0.0302093663912;0.041786135942
data,1241979300,0.0302173314993;0.0417438661501
data,1241979300,0.0302328296703;0.0417887432537
data,1241979300,0.030243484225;0.0417652245721
data,1241979300,0.030252739726;0.041770930899
data,1241979300,0.0302619699042;0.041749280907
data,1241979300,0.0302636612022;0.0417212817581
data,1241979300,0.0302748976808;0.0417508042391
data,1241979300,0.0302826975477;0.041802252816
data,1241979600,0.0302911564626;0.041852973033
data,1241979600,0.0303145380435;0.0418463415649
data,1241979600,0.0303215739484;0.0417993520339
data,1241979600,0.0303224932249;0.0417847710963
data,1241979600,0.0303301759134;0.0417621875432
data,1241979600,0.0303412162162;0.0417896449949
data,1241979600,0.0303535762483;0.0417498863621
data,1241979900,0.0303571428571;0.0417492021569
data,1241979900,0.0303660834455;0.0418005989176
data,1241979900,0.030377016129;0.0418112731313
data,1241979900,0.0303953020134;0.0418236365878
data,1241979900,0.0303961126005;0.0418114653167
data,1241979900,0.0304016064257;0.0418158462926
data,1241979900,0.0304044117647;0.0418378068583
data,1241979900,0.0304098798398;0.041867120954
data,1241980200,0.0304073333333;0.0418730608024
data,1241980200,0.0304121171771;0.0418626145106
data,1241980200,0.0304102393617;0.0418713863026
data,1241980200,0.0304136786189;0.0418417414405
data,1241980200,0.0304237400531;0.0418499519511
data,1241980200,0.0304298013245;0.0418508455331
data,1241980200,0.0304411375661;0.0418308946601
data,1241980200,0.0304398943197;0.0418015102481
data,1241980500,0.030441292876;0.0418187450336
data,1241980500,0.0304479578393;0.0418953088014
data,1241980500,0.0304546052632;0.0418653378642
data,1241980500,0.0304526938239;0.041872945596
data,1241980500,0.0304599737533;0.0418849570565
data,1241980500,0.0304652686763;0.0418690538316
data,1241980500,0.030472513089;0.0418843969262
data,1241980800,0.0304764705882;0.041886354232
data,1241980800,0.0304882506527;0.0418649286257
data,1241980800,0.0304850065189;0.0418973594549
data,1241980800,0.0304830729167;0.0419008890484
data,1241980800,0.0304863459038;0.0419188701285
data,1241980800,0.0304902597403;0.0419356121353
data,1241980800,0.030495460441;0.0419357399958
data,1241980800,0.0305038860104;0.0419452887538
data,1241981100,0.0305148771022;0.0419553655092
data,1241981100,0.0305174418605;0.0419462423707
data,1241981100,0.0305296774194;0.0419529789643
data,1241981100,0.0305399484536;0.0419438819786
data,1241981100,0.0305501930502;0.0419292992961
data,1241981100,0.0305533419023;0.041977575241
data,1241981100,0.0305648267009;0.04201702685
data,1241981400,0.0305698717949;0.0420379165522
data,1241981400,0.0305742637644;0.042045692179
data,1241981400,0.0305799232737;0.0420000261032
data,1241981400,0.0305913154534;0.0419827428899
data,1241981400,0.0305988520408;0.0420234779666
data,1241981400,0.0305987261146;0.0420235789583
data,1241981400,0.0306005089059;0.0420106974087
data,1241981400,0.0306073697586;0.0420134297788
data,1241981700,0.0306154822335;0.0420222478341
data,1241981700,0.0306204055767;0.0420250675842
data,1241981700,0.0306272151899;0.0420908480182
data,1241981700,0.0306390644753;0.0421001006685
data,1241981700,0.0306363636364;0.0421033633703
data,1241981700,0.030630517024;0.0420712390862
data,1241981700,0.0306341309824;0.0420643700635
data,1241982000,0.0306283018868;0.0420504914242
data,1241982000,0.0306287688442;0.042080414646
data,1241982000,0.0306279799247;0.0421071515524
data,1241982000,0.0306240601504;0.042060140755
data,1241982000,0.0306220275344;0.0420787651103
data,1241982000,0.03063375;0.0421043227445
data,1241982000,0.0306398252185;0.0420787032317
data,1241982000,0.0306465087282;0.0421291110885
data,1241982300,0.0306475716065;0.0421019189224
data,1241982300,0.030657960199;0.0421075334298
data,1241982300,0.0306652173913;0.0420832541342
data,1241982300,0.0306705955335;0.0420916753145
data,1241982300,0.0306809169765;0.0421337309962
data,1241982300,0.0307011138614;0.0421831217025
data,1241982300,0.0306996291718;0.0421935077214
data,1241982600,0.0307037037037;0.0422521025331
data,1241982600,0.0307022194821;0.0422682227476
data,1241982600,0.030710591133;0.0422674973622
data,1241982600,0.0307121771218;0.0422817865968
data,1241982600,0.0307205159705;0.0422874039919
data,1241982600,0.030727607362;0.0422656807177
data,1241982600,0.0307359068627;0.0422357454359
data,1241982600,0.0307337821297;0.0421835608916
data,1241982900,0.0307353300733;0.0421787361336
data,1241982900,0.0307509157509;0.0421749738585
data,1241982900,0.030762195122;0.0421509279171
data,1241982900,0.0307600487211;0.0421576784096
data,1241982900,0.0307615571776;0.0421539568167
data,1241982900,0.0307594167679;0.0421321179997
data,1241982900,0.0307651699029;0.0420800039581
data,1241982900,0.0307715151515;0.0420851090112
data,1241983200,0.0307814769976;0.042081498205
data,1241983200,0.0307775090689;0.0421056522864
data,1241983200,0.0307856280193;0.0421153680479
data,1241983200,0.0307901085645;0.0421671194817
data,1241983200,0.0307987951807;0.042151662492
data,1241983200,0.0307984356197;0.0421198484421
data,1241983200,0.0307992788462;0.0421024271964
data,1241983500,0.0307983193277;0.0420773313116
data,1241983500,0.0307997601918;0.0420925376415
data,1241983500,0.0308035928144;0.0421097560976
data,1241983500,0.0308098086124;0.0420970571039
data,1241983500,0.0308064516129;0.0421222920949
data,1241983500,0.0308054892601;0.0421106345754
data,1241983500,0.0308110846246;0.0421460123295
data,1241983500,0.0308172619048;0.0421454545455
data,1241983800,0.0308174791914;0.0421634970402
data,1241983800,0.0308295724466;0.0421845528848
data,1241983800,0.0308410438909;0.0422513101649
data,1241983800,0.0308447867299;0.0422460473474
data,1241983800,0.030849704142;0.042230787762
data,1241983800,0.0308498817967;0.0422262334537
data,1241983800,0.0308595041322;0.0422360845683
data,1241984100,0.0308637971698;0.042210403736
data,1241984100,0.0308657243816;0.0422462586339
data,1241984100,0.0308623529412;0.0422616195496
data,1241984100,0.0308666274971;0.0422693609945
data,1241984100,0.0308726525822;0.0422531845231
data,1241984100,0.0308745603751;0.0422943774621
data,1241984100,0.0308805620609;0.0423175064985
data,1241984100,0.0308865497076;0.0423332102486
data,1241984400,0.0308931074766;0.0423056332163
data,1241984400,0.0308920653442;0.0422990527579
data,1241984400,0.0308991841492;0.0423397865799
data,1241984400,0.0309057043073;0.0423564008917
data,1241984400,0.0309063953488;0.0423551149487
data,1241984400,0.030918699187;0.0423779946761
data,1241984400,0.0309240139211;0.0423981098641
data,1241984700,0.030926419467;0.0424153757212
data,1241984700,0.0309392361111;0.0424275985579
data,1241984700,0.0309479768786;0.0424300187087
data,1241984700,0.03096073903;0.0424801645607
data,1241984700,0.0309573241061;0.0424565398566
data,1241984700,0.0309533410138;0.0424007971397
data,1241984700,0.0309574223245;0.0423770491803
data,1241985000,0.0309603448276;0.0423597950446
data,1241985000,0.0309741676234;0.0423900209261
data,1241985000,0.0309730504587;0.0423831775701
data,1241985000,0.0309759450172;0.0423656591835
data,1241985000,0.0309765446224;0.0423627963412
data,1241985000,0.0309845714286;0.04236764483
data,1241985000,0.0309914383562;0.0423744611441
data,1241985000,0.0310057012543;0.0424278412332
data,1241985300,0.0310102505695;0.0423975247755
data,1241985300,0.0310113765643;0.0424140334572
data,1241985300,0.0310113636364;0.042411724434
data,1241985300,0.0310124858116;0.0424185529015
data,1241985300,0.031014739229;0.0423768062245
data,1241985300,0.031023216308;0.0424414839486
data,1241985300,0.0310214932127;0.0424669400012
data,1241985600,0.0310175141243;0.0424334021713
data,1241985600,0.0310242663657;0.0424438040346
data,1241985600,0.031027621195;0.0424324075354
data,1241985600,0.0310349099099;0.0424068108606
data,1241985600,0.0310359955006;0.0423910920102
data,1241985600,0.0310421348315;0.0423988522238
data,1241985600,0.031044332211;0.0423790031303
data,1241985600,0.0310504484305;0.0423806469348
data,1241985900,0.031062150056;0.0424541252917
data,1241985900,0.0310682326622;0.0424980002285
data,1241985900,0.0310726256983;0.0424652686613
data,1241985900,0.0310758928571;0.0425563446916
data,1241985900,0.0310808249721;0.0425800867773
data,1241985900,0.0310773942094;0.0425805424099
data,1241985900,0.0310812013348;0.042625
data,1241986200,0.03108;0.0426270811345
data,1241986200,0.0310837957825;0.042662193408
data,1241986200,0.0310842572062;0.0426579999321
data,1241986200,0.0310946843854;0.042689410221
data,1241986200,0.0311034292035;0.0427044252588
data,1241986200,0.0311071823204;0.0427138230282
data,1241986200,0.0311098233996;0.0427078754269
data,1241986500,0.031105292172;0.0427050269017
data,1241986500,0.031109030837;0.0426639385729
data,1241986500,0.0311078107811;0.042652325725
data,1241986500,0.0311120879121;0.0426526995805
data,1241986500,0.0311125137212;0.0426637985121
data,1241986500,0.0311069078947;0.0426982137261
data,1241986500,0.0311111719606;0.0427346605708
data,1241986500,0.0311143326039;0.0427836145009
data,1241986800,0.0311229508197;0.0427786017776
data,1241986800,0.0311288209607;0.0427863466785
data,1241986800,0.0311363140676;0.0427659385149
data,1241986800,0.0311437908497;0.0427860364865
data,1241986800,0.0311458106638;0.0427602738966
data,1241986800,0.0311538043478;0.0428477988537
data,1241986800,0.0311617806732;0.0428696412948
data,1241987100,0.0311632321041;0.0428471861137
data,1241987100,0.0311717226436;0.0428314045385
data,1241987100,0.0311737012987;0.042822604683
data,1241987100,0.0311735135135;0.0428103530035
data,1241987100,0.0311749460043;0.0428307041509
data,1241987100,0.0311790722762;0.0427955190704
data,1241987100,0.031182112069;0.042765290982
data,1241987100,0.0311792249731;0.0427713554875
data,1241987400,0.0311865591398;0.042820330062
data,1241987400,0.031186895811;0.0428139580732
data,1241987400,0.0311813304721;0.0427843171575
data,1241987400,0.0311827438371;0.0428093791657
data,1241987400,0.0311846895075;0.0428276742739
data,1241987400,0.0311903743316;0.0427946836464
data,1241987400,0.0311960470085;0.0428071933513
data,1241987700,0.0312065101387;0.0428821692437
data,1241987700,0.0312036247335;0.0428728272803
data,1241987700,0.031202342918;0.0428588492068
data,1241987700,0.0312090425532;0.0428704667708
data,1241987700,0.0312035069075;0.0428641065916
data,1241987700,0.0312048832272;0.0428699726247
data,1241987700,0.0312036055143;0.0428997600467
data,1241988000,0.0312145127119;0.0429285567756
data,1241988000,0.0312169312169;0.0429062833605
data,1241988000,0.0312182875264;0.042954234568
data,1241988000,0.0312254487856;0.0429748864835
data,1241988000,0.0312225738397;0.0429698415769
data,1241988000,0.031220231823;0.0429704692079
data,1241988000,0.0312205263158;0.0429524156713
data,1241988000,0.0312223974763;0.0429423544404
data,1241988300,0.0312221638655;0.0430056913004
data,1241988300,0.0312287513116;0.0430349986642
data,1241988300,0.0312379454927;0.0430345151544
data,1241988300,0.0312418848168;0.0430178619035
data,1241988300,0.0312379707113;0.0430239246682
data,1241988300,0.0312403343783;0.0430216225419
data,1241988300,0.0312385177453;0.0430392125599
data,1241988600,0.0312398331595;0.0430526505781
data,1241988600,0.0312390625;0.0430263757941
data,1241988600,0.0312440166493;0.0429909314349
data,1241988600,0.031251039501;0.0429977770721
data,1241988600,0.031253894081;0.0429739132274
data,1241988600,0.0312608921162;0.0430263143995
data,1241988600,0.0312647668394;0.043061140487
data,1241988600,0.0312712215321;0.043067548049
data,1241988900,0.0312792140641;0.0430643173848
data,1241988900,0.0312871900826;0.0430410636149
data,1241988900,0.0312936016512;0.043020921997
data,1241988900,0.0313;0.0430141386151
data,1241988900,0.0312950566426;0.0430392753046
data,1241988900,0.031304526749;0.0430652576899
data,1241988900,0.0313083247688;0.0430698092877
data,1241989200,0.0313054414784;0.0430697518865
data,1241989200,0.0313097435897;0.0430538590832
data,1241989200,0.0313191598361;0.0430497763039
data,1241989200,0.0313137154555;0.0430148973851
data,1241989200,0.0313159509202;0.0430316779753
data,1241989200,0.0313248212462;0.0430135476559
data,1241989200,0.0313270408163;0.0430036044084
data,1241989500,0.0313261977574;0.0429860967006
data,1241989500,0.03133401222;0.042983447175
data,1241989500,0.0313392675483;0.0429501848266
data,1241989500,0.0313424796748;0.0429075336443
data,1241989500,0.0313431472081;0.0428763301994
data,1241989500,0.0313448275862;0.0428764592343
data,1241989500,0.0313470111449;0.0428811514708
data,1241989500,0.0313567813765;0.0428978999083
data,1241989800,0.0313599595551;0.0429222522865
data,1241989800,0.0313666666667;0.0429139562845
data,1241989800,0.0313748738648;0.0429760890322
data,1241989800,0.0313795362903;0.04298737656
data,1241989800,0.0313821752266;0.0430029303879
data,1241989800,0.0313903420523;0.0430399181167
data,1241989800,0.0313904522613;0.0430861723447
data,1241990100,0.0313870481928;0.0431109340362
data,1241990100,0.0313991975928;0.0431010726788
data,1241990100,0.0313982965932;0.043115140267
data,1241990100,0.0313978978979;0.0431186399242
data,1241990100,0.0314025;0.0431048518398
data,1241990100,0.0314070929071;0.0431020457966
data,1241990100,0.0314061876248;0.0430904879932
data,1241990400,0.0314092721834;0.0430620552437
data,1241990400,0.0314138446215;0.0430598233391
data,1241990400,0.0314189054726;0.0430342815463
data,1241990400,0.0314309145129;0.0430293644287
data,1241990400,0.0314280039722;0.0430122747771
data,1241990400,0.0314330357143;0.0430060816681
data,1241990400,0.0314360753221;0.0429968610273
data,1241990400,0.0314410891089;0.0429630376683
data,1241990700,0.0314426310584;0.04296351527
data,1241990700,0.0314456521739;0.0429281745712
data,1241990700,0.0314471865745;0.0429225121939
data,1241990700,0.031449704142;0.0428986206134
data,1241990700,0.0314522167488;0.0428729170849
data,1241990700,0.0314591535433;0.0428698957842
data,1241990700,0.0314631268437;0.0428879202365
data,1241991000,0.0314626719057;0.042851421706
data,1241991000,0.0314612365064;0.0428547140185
data,1241991000,0.0314720588235;0.0429113797582
data,1241991000,0.03147208619;0.0429106153616
data,1241991000,0.0314726027397;0.0429241049167
data,1241991000,0.0314799608993;0.0428969914326
data,1241991000,0.03148828125;0.0429113205857
data,1241991000,0.0314853658537;0.0428832842708
data,1241991300,0.0314878167641;0.0428596975778
data,1241991300,0.0314970788705;0.0428714650149
data,1241991300,0.0315043774319;0.0428500595002
data,1241991300,0.0315058309038;0.0428649264451
data,1241991300,0.031504368932;0.0428650606702
data,1241991300,0.0315072744908;0.0428609564865
data,1241991300,0.0315150193798;0.0428671611865
data,1241991600,0.0315222652469;0.042860385477
data,1241991600,0.0315246615087;0.042869537782
data,1241991600,0.031531884058;0.0428619276539
data,1241991600,0.0315405405405;0.042873171788
data,1241991600,0.031543876567;0.0428703466992
data,1241991600,0.0315476878613;0.0428730019943
data,1241991600,0.0315514918191;0.0428662576687
data,1241991900,0.0315576923077;0.042847615872
data,1241991900,0.0315585975024;0.0428810753088
data,1241991900,0.0315619001919;0.0428893021435
data,1241991900,0.0315618408437;0.0429102288285
data,1241991900,0.0315708812261;0.042886875971
data,1241991900,0.0315679425837;0.0428738773916
data,1241991900,0.0315645315488;0.0428663389513
data,1241991900,0.031564947469;0.0428517143609
data,1241992200,0.0315667938931;0.0428603412863
data,1241992200,0.0315757864633;0.0428677014043
data,1241992200,0.0315780952381;0.0428649152806
data,1241992200,0.0315761179829;0.0428477129766
data,1241992200,0.0315765209125;0.0428162730931
data,1241992200,0.0315830959164;0.042807173932
data,1241992200,0.0315877609108;0.0428135740911
data,1241992500,0.0315928909953;0.0428191360712
data,1241992500,0.0316041666667;0.0428201360965
data,1241992500,0.0316097445601;0.0428383807169
data,1241992500,0.0316167296786;0.042886908207
data,1241992500,0.0316213408876;0.0428878458736
data,1241992500,0.0316306603774;0.0429168431999
data,1241992500,0.031636663525;0.0429185788091
data,1241992800,0.0316412429379;0.0429186612069
data,1241992800,0.0316491063029;0.0429107882024
data,1241992800,0.0316531954887;0.0429037520392
data,1241992800,0.0316539906103;0.0429297286933
data,1241992800,0.0316552532833;0.0429214559387
data,1241992800,0.0316663542643;0.0429414973538
data,1241992800,0.0316666666667;0.0429474247799
data,1241992800,0.0316777362021;0.0429379286629
data,1241993100,0.0316831775701;0.0429438485323
data,1241993100,0.0316834733894;0.0429244293587
data,1241993100,0.0316851679104;0.0429200083821
data,1241993100,0.0316943150047;0.0429245821754
data,1241993100,0.0317006517691;0.0429213931862
data,1241993100,0.0317046511628;0.0429160491012
data,1241993100,0.0317053903346;0.042879790395
data,1241993400,0.0317075208914;0.0429079527671
data,1241993400,0.0317012987013;0.0428817766661
data,1241993400,0.0317094531974;0.0428885144729
data,1241993400,0.0317189814815;0.0428918670967
data,1241993400,0.0317247918594;0.0429182927175
data,1241993400,0.0317255083179;0.0429060974804
data,1241993400,0.0317336103416;0.0429366276877
data,1241993400,0.0317347785978;0.0429162309091
data,1241993700,0.031731797235;0.0428918338918
data,1241993700,0.0317380294659;0.0428825338311
data,1241993700,0.0317391904324;0.0428874814411
data,1241993700,0.0317412683824;0.0429011302617
data,1241993700,0.0317474747475;0.0428958698772
data,1241993700,0.0317513761468;0.0428919501453
data,1241993700,0.0317520623281;0.0428705177418
data,1241994000,0.0317490842491;0.0428636912168
data,1241994000,0.0317479414456;0.0428608820835
data,1241994000,0.0317449725777;0.0428365932485
data,1241994000,0.0317470319635;0.0428558096127
data,1241994000,0.0317531934307;0.0428454208082
data,1241994000,0.0317611668186;0.0428362477757
data,1241994000,0.0317663934426;0.0428453082386
data,1241994000,0.0317675159236;0.0428422638421
data,1241994300,0.0317690909091;0.0428501082402
data,1241994300,0.0317752043597;0.042829693026
data,1241994300,0.0317853901996;0.0428258772906
data,1241994300,0.0317905711695;0.0427966533554
data,1241994300,0.0317930253623;0.042785203836
data,1241994300,0.0317954751131;0.042773925104
data,1241994300,0.0318015370705;0.0427737334171
data,1241994600,0.0317994579946;0.0427542920436
data,1241994600,0.0318055054152;0.0427862715084
data,1241994600,0.0318119927863;0.0428005527407
data,1241994600,0.0318076576577;0.0427827175494
data,1241994600,0.0318082808281;0.0427637326761
data,1241994600,0.0318080035971;0.0427584432766
data,1241994600,0.0318135669362;0.0427721572444
data,1241994600,0.0318191202873;0.0427711837978
data,1241994900,0.0318210762332;0.0427510997067
data,1241994900,0.0318261648746;0.0427624349864
data,1241994900,0.0318294538944;0.0427595165997
data,1241994900,0.0318291592129;0.0427398862951
data,1241994900,0.0318293118856;0.0427469065339
data,1241994900,0.0318285714286;0.042714530788
data,1241994900,0.0318211418376;0.0427101091227
data,1241995200,0.0318213012478;0.0426822603563
data,1241995200,0.031821460374;0.0427015171234
data,1241995200,0.0318220640569;0.0426626901499
data,1241995200,0.0318231111111;0.0426455891705
data,1241995200,0.0318206039076;0.042626581704
data,1241995200,0.0318212067436;0.0426328820046
data,1241995200,0.0318226950355;0.0426650233806
data,1241995200,0.0318286093888;0.042670505473
data,1241995500,0.031835840708;0.0426912012159
data,1241995500,0.0318421750663;0.0427056877649
data,1241995500,0.0318454063604;0.0426984557031
data,1241995500,0.031847749338;0.0426710450346
data,1241995500,0.031852292769;0.042660008833
data,1241995500,0.0318546255507;0.0426740866809
data,1241995500,0.0318600352113;0.0427185863639
data,1241995500,0.0318649956025;0.0427486405105
data,1241995800,0.0318690685413;0.0427523150019
data,1241995800,0.0318683055312;0.0427576676657
data,1241995800,0.0318688596491;0.0427386450253
data,1241995800,0.0318729184926;0.0427440018635
data,1241995800,0.0318747810858;0.0427783547613
data,1241995800,0.0318836395451;0.0427543881623
data,1241995800,0.0318920454545;0.042742605851
data,1241995800,0.0318938864629;0.0427222961448
data,1241996100,0.031897469459;0.0427337461853
data,1241996100,0.0319001743679;0.042720489253
data,1241996100,0.0319033101045;0.0427463101357
data,1241996100,0.0319025239339;0.0427840327533
data,1241996100,0.0318986956522;0.0427743300674
data,1241996100,0.0318970460469;0.042750533049
data,1241996100,0.0319040798611;0.0427832169074
data,1241996400,0.0319084995663;0.0427645290315
data,1241996400,0.0319129116118;0.0427538287011
data,1241996400,0.0319155844156;0.0427759179553
data,1241996400,0.0319165224913;0.0427915372568
data,1241996400,0.0319243733794;0.042794883355
data,1241996400,0.0319218480138;0.0427585963239
data,1241996400,0.031919327006;0.0427257643155
data,1241996400,0.0319219827586;0.042726374828
data,1241996700,0.0319246339363;0.0427202778096
data,1241996700,0.0319251290878;0.0427097376792
data,1241996700,0.0319282029235;0.0427068834898
data,1241996700,0.0319321305842;0.0427040308589
data,1241996700,0.0319347639485;0.0427156254128
data,1241996700,0.0319343910806;0.0427238313232
data,1241996700,0.0319305912596;0.0427252646678
data,1241996700,0.0319242294521;0.0427209064996
data,1241997000,0.0319315654405;0.0427390998594
data,1241997000,0.0319311965812;0.0427170991374
data,1241997000,0.0319312553373;0.0427180887013
data,1241997000,0.031933447099;0.042706561201
data,1241997000,0.0319283887468;0.0426948962423
data,1241997000,0.0319344122658;0.0427117634695
data,1241997000,0.031934893617;0.0426904526396
data,1241997000,0.0319413265306;0.0426946631671
data,1241997300,0.0319388275276;0.0427261522862
data,1241997300,0.0319456706282;0.0427555726364
data,1241997300,0.031951653944;0.042802167596
data,1241997300,0.0319512711864;0.0427735686199
data,1241997300,0.0319568162574;0.042763559071
data,1241997300,0.0319547377327;0.0427800504831
data,1241997300,0.0319611158073;0.0427980031657
data,1241997300,0.0319581925676;0.0427996628169
data,1241997600,0.0319628691983;0.042796860348
data,1241997600,0.0319721753794;0.0428204594351
data,1241997600,0.0319780960404;0.0428259399865
data,1241997600,0.0319793771044;0.0428291855008
data,1241997600,0.0319827586207;0.0428234032061
data,1241997600,0.0319857142857;0.0428480049789
data,1241997600,0.0319974811083;0.0428781204112
data,1241997600,0.0320041946309;0.0428624448683
data,1241997900,0.0320071248952;0.0428629334805
data,1241997900,0.0320113065327;0.0428650204201
data,1241997900,0.0320192468619;0.0428640300281
data,1241997900,0.0320255016722;0.0428566512972
data,1241997900,0.0320258980785;0.0428492839829
data,1241997900,0.032030884808;0.0428499051119
data,1241997900,0.0320346121768;0.0428597170143
data,1241997900,0.0320358333333;0.042895971054
data,1241998200,0.0320470441299;0.0429117264067
data,1241998200,0.0320478369384;0.042960591639
data,1241998200,0.0320511221945;0.0429927319367
data,1241998200,0.0320485880399;0.0429998205849
data,1241998200,0.0320456431535;0.0429853243749
data,1241998200,0.0320456053068;0.0429813113607
data,1241998200,0.0320484672742;0.0429669524313
data,1241998200,0.032045115894;0.0429625971682
data,1241998500,0.0320417700579;0.0429778220146
data,1241998500,0.0320454545455;0.0429952142535
data,1241998500,0.0320507844756;0.0430088345226
data,1241998500,0.0320598184818;0.0430173240644
data,1241998500,0.0320696619951;0.0430324566834
data,1241998500,0.0320753706755;0.0430789045553
data,1241998500,0.0320757201646;0.0430943249261
data,1241998500,0.032078125;0.0431159205706
data,1241998800,0.0320768282662;0.0430952864002
data,1241998800,0.0320796387521;0.0430896850001
data,1241998800,0.0320816242822;0.0431054128649
data,1241998800,0.0320848360656;0.0431024304677
data,1241998800,0.0320868140868;0.0431019954159
data,1241998800,0.0320887888707;0.0431930891057
data,1241998800,0.0320907604252;0.0431695230403
data,1241998800,0.0320939542484;0.0432122113792
data,1241998800,0.0320959183673;0.043200026874
data,1241999100,0.0320950244698;0.0432009667349
data,1241999100,0.032098207009;0.0432183136975
