
New Run at  04/26/2018 14:23:33
, Time,RandomCTR;GOBLinCTR
data,1241974800,0.0288668831169;0.0434213325914
data,1241974800,0.0288889789303;0.0434470025
data,1241974800,0.0289085760518;0.0434569834589
data,1241975100,0.0289273021002;0.0435179153094
data,1241975100,0.0289491935484;0.0435885346383
data,1241975100,0.0289581320451;0.0435961110841
data,1241975100,0.0289726688103;0.0436388974413
data,1241975100,0.0289895666132;0.0436879065402
data,1241975100,0.0290064102564;0.0437696842445
data,1241975100,0.0290208;0.0438013864259
data,1241975400,0.0290511182109;0.0438540023818
data,1241975400,0.0290653907496;0.0438771247711
data,1241975400,0.0290692675159;0.0438626044825
data,1241975400,0.0290802861685;0.0438229782327
data,1241975400,0.0290944444444;0.0438195421409
data,1241975400,0.0291053882726;0.043799581797
data,1241975400,0.0291178797468;0.0438135296179
data,1241975400,0.0291279620853;0.0438115229871
data,1241975700,0.0291474763407;0.0438572812297
data,1241975700,0.0291708661417;0.0438994229184
data,1241975700,0.0291847484277;0.0439758750059
data,1241975700,0.0291954474097;0.0440072687051
data,1241975700,0.0292194357367;0.0440229739965
data,1241975700,0.029234741784;0.0441044388069
data,1241975700,0.029234375;0.0441060811023
data,1241975700,0.0292386895476;0.0441201878524
data,1241976000,0.0292468847352;0.0440989598858
data,1241976000,0.029266718507;0.0441238663597
data,1241976000,0.0292965838509;0.0441772092514
data,1241976000,0.029323255814;0.0443025126099
data,1241976000,0.0293297213622;0.044323532163
data,1241976000,0.0293493044822;0.0443676443116
data,1241976000,0.0293549382716;0.0443449326741
data,1241976000,0.0293659476117;0.044437543669
data,1241976300,0.0293907692308;0.0444392776874
data,1241976300,0.0294116743472;0.0443784235447
data,1241976300,0.0294271472393;0.0444084028421
data,1241976300,0.0294479326187;0.0445242978979
data,1241976300,0.0294548929664;0.0445159601497
data,1241976300,0.029465648855;0.0445913738756
data,1241976300,0.029480945122;0.0446395677269
data,1241976300,0.0294893455099;0.0446539434353
data,1241976600,0.0295068389058;0.0447564654182
data,1241976600,0.0295265553869;0.0448721868885
data,1241976600,0.0295568181818;0.0449445063585
data,1241976600,0.0295733736762;0.0450366666158
data,1241976600,0.0295755287009;0.0450296848835
data,1241976600,0.0295859728507;0.0450281996321
data,1241976600,0.0296024096386;0.0451213404362
data,1241976900,0.0296195488722;0.0452361828845
data,1241976900,0.0296238738739;0.0452619472776
data,1241976900,0.0296349325337;0.0452395702694
data,1241976900,0.0296541916168;0.045200808666
data,1241976900,0.0296621823617;0.0452053143735
data,1241976900,0.0296597014925;0.0451926403996
data,1241976900,0.0296654247392;0.0452223557692
data,1241976900,0.0296793154762;0.0452219838257
data,1241977200,0.0296946508172;0.0453129212978
data,1241977200,0.0296958456973;0.0453743043504
data,1241977200,0.0297074074074;0.045409054924
data,1241977200,0.0297292899408;0.045398278922
data,1241977200,0.0297518463811;0.0453936398285
data,1241977200,0.029755899705;0.0453477653216
data,1241977200,0.0297702503682;0.0453992101903
data,1241977200,0.0297816176471;0.0454444362073
data,1241977500,0.0297958883994;0.045497616298
data,1241977500,0.0298123167155;0.0455768434747
data,1241977500,0.0298433382138;0.0456484200894
data,1241977500,0.029850877193;0.0456387509394
data,1241977500,0.0298510948905;0.0455990112121
data,1241977500,0.0298658892128;0.0455801104972
data,1241977500,0.029885007278;0.0455952922531
data,1241977800,0.0298800872093;0.0455771147195
data,1241977800,0.0298860667634;0.0455849631104
data,1241977800,0.0299101449275;0.0456352686663
data,1241977800,0.0299327062229;0.0457020245515
data,1241977800,0.029950867052;0.0457334402099
data,1241977800,0.0299545454545;0.0457423120024
data,1241977800,0.0299733429395;0.0457114627377
data,1241977800,0.0299848920863;0.0457051654092
data,1241978100,0.029992816092;0.0457318398516
data,1241978100,0.0300078909613;0.0456965908433
data,1241978100,0.0300250716332;0.0457350114879
data,1241978100,0.0300371959943;0.0457785087719
data,1241978100,0.0300428571429;0.045842217484
data,1241978100,0.0300520684736;0.0458802710518
data,1241978100,0.0300505698006;0.0458987181698
data,1241978100,0.0300590327169;0.0459750322858
data,1241978400,0.0300710227273;0.0461187999656
data,1241978400,0.0300893617021;0.0461283122532
data,1241978400,0.0300956090652;0.0461268058473
data,1241978400,0.0301046676096;0.0461134573679
data,1241978400,0.0301115819209;0.0461604217125
data,1241978400,0.0301276445698;0.0461774831422
data,1241978400,0.0301288732394;0.0462063086104
data,1241978400,0.030135021097;0.0462383446162
data,1241978700,0.0301425561798;0.0462857952935
data,1241978700,0.0301465638149;0.0462974768725
data,1241978700,0.0301596638655;0.0462960341948
data,1241978700,0.0301615384615;0.0463063802102
data,1241978700,0.0301606145251;0.0463082032078
data,1241978700,0.0301569037657;0.0463074077734
data,1241978700,0.0301573816156;0.046273436508
data,1241979000,0.0301724617524;0.0463047798937
data,1241979000,0.0301826388889;0.0463125888596
data,1241979000,0.0301893203883;0.0462988983813
data,1241979000,0.030194598338;0.0462799247846
data,1241979000,0.0301915629322;0.0462707279124
data,1241979000,0.0301982044199;0.0462456071574
data,1241979000,0.0301993103448;0.0462235396102
data,1241979000,0.0302093663912;0.0461946655495
data,1241979300,0.0302173314993;0.0461549187757
data,1241979300,0.0302328296703;0.0461709830131
data,1241979300,0.030243484225;0.0461504234048
data,1241979300,0.030252739726;0.0461337629152
data,1241979300,0.0302619699042;0.0461303744799
data,1241979300,0.0302636612022;0.0461035633664
data,1241979300,0.0302748976808;0.046095759688
data,1241979300,0.0302826975477;0.0460703484277
data,1241979600,0.0302911564626;0.0461058932241
data,1241979600,0.0303145380435;0.0461237587627
data,1241979600,0.0303215739484;0.0460797799175
data,1241979600,0.0303224932249;0.0460733271975
data,1241979600,0.0303301759134;0.0460687876418
data,1241979600,0.0303412162162;0.0461178018003
data,1241979600,0.0303535762483;0.0460970103304
data,1241979900,0.0303571428571;0.0460886793742
data,1241979900,0.0303660834455;0.0461082910321
data,1241979900,0.030377016129;0.046116736396
data,1241979900,0.0303953020134;0.0460954299246
data,1241979900,0.0303961126005;0.0460804436772
data,1241979900,0.0304016064257;0.046088892509
data,1241979900,0.0304044117647;0.0460866972104
data,1241979900,0.0304098798398;0.0461159463447
data,1241980200,0.0304073333333;0.0461211965558
data,1241980200,0.0304121171771;0.0461031684959
data,1241980200,0.0304102393617;0.0461096655027
data,1241980200,0.0304136786189;0.0460923192933
data,1241980200,0.0304237400531;0.0461085413081
data,1241980200,0.0304298013245;0.0460900044317
data,1241980200,0.0304411375661;0.0460752226634
data,1241980200,0.0304398943197;0.0460141190339
data,1241980500,0.030441292876;0.0459976185061
data,1241980500,0.0304479578393;0.0460522798952
data,1241980500,0.0304546052632;0.04602058113
data,1241980500,0.0304526938239;0.0460205305959
data,1241980500,0.0304599737533;0.0460342394632
data,1241980500,0.0304652686763;0.045985110343
data,1241980500,0.030472513089;0.0460079933079
data,1241980800,0.0304764705882;0.0460151173584
data,1241980800,0.0304882506527;0.0460034959479
data,1241980800,0.0304850065189;0.0459733629594
data,1241980800,0.0304830729167;0.0459726092526
data,1241980800,0.0304863459038;0.0459833795014
data,1241980800,0.0304902597403;0.0460190977939
data,1241980800,0.030495460441;0.0460589480883
data,1241980800,0.0305038860104;0.0460814964664
data,1241981100,0.0305148771022;0.0460698919089
data,1241981100,0.0305174418605;0.0460584936317
data,1241981100,0.0305296774194;0.046043937352
data,1241981100,0.0305399484536;0.0460794563513
data,1241981100,0.0305501930502;0.0460721231026
data,1241981100,0.0305533419023;0.0460463722027
data,1241981100,0.0305648267009;0.0460769511116
data,1241981400,0.0305698717949;0.0460844469866
data,1241981400,0.0305742637644;0.0460779220779
data,1241981400,0.0305799232737;0.0460700389105
data,1241981400,0.0305913154534;0.0460267302114
data,1241981400,0.0305988520408;0.0460382531328
data,1241981400,0.0305987261146;0.046034021777
data,1241981400,0.0306005089059;0.0459956919346
data,1241981400,0.0306073697586;0.0459990725474
data,1241981700,0.0306154822335;0.045980264766
data,1241981700,0.0306204055767;0.0460018246534
data,1241981700,0.0306272151899;0.0460304216674
data,1241981700,0.0306390644753;0.0460421689837
data,1241981700,0.0306363636364;0.0460596276793
data,1241981700,0.030630517024;0.0460504416848
data,1241981700,0.0306341309824;0.0460377358491
data,1241982000,0.0306283018868;0.0460144649748
data,1241982000,0.0306287688442;0.0460293761086
data,1241982000,0.0306279799247;0.046036783543
data,1241982000,0.0306240601504;0.0459995417865
data,1241982000,0.0306220275344;0.0459727747626
data,1241982000,0.03063375;0.046000507872
data,1241982000,0.0306398252185;0.0459669545149
data,1241982000,0.0306465087282;0.0459853090172
data,1241982300,0.0306475716065;0.045971923612
data,1241982300,0.030657960199;0.0459871710692
data,1241982300,0.0306652173913;0.0459590354152
data,1241982300,0.0306705955335;0.0459360397012
data,1241982300,0.0306809169765;0.0459651550412
data,1241982300,0.0307011138614;0.0460326237213
data,1241982300,0.0306996291718;0.0460393367725
data,1241982600,0.0307037037037;0.0460443018139
data,1241982600,0.0307022194821;0.0460446425218
data,1241982600,0.030710591133;0.0460365091273
data,1241982600,0.0307121771218;0.0460504957171
data,1241982600,0.0307205159705;0.04605771869
data,1241982600,0.030727607362;0.0460727897765
data,1241982600,0.0307359068627;0.0460455105316
data,1241982600,0.0307337821297;0.0459894377136
data,1241982900,0.0307353300733;0.0459762983185
data,1241982900,0.0307509157509;0.0459604848906
data,1241982900,0.030762195122;0.0459502618125
data,1241982900,0.0307600487211;0.0459440412458
data,1241982900,0.0307615571776;0.0459484823788
data,1241982900,0.0307594167679;0.0459410140067
data,1241982900,0.0307651699029;0.0458946123716
data,1241982900,0.0307715151515;0.045865013164
data,1241983200,0.0307814769976;0.0458723487921
data,1241983200,0.0307775090689;0.0458925042652
data,1241983200,0.0307856280193;0.0459020413167
data,1241983200,0.0307901085645;0.0459360495732
data,1241983200,0.0307987951807;0.0458904109589
data,1241983200,0.0307984356197;0.0458820942562
data,1241983200,0.0307992788462;0.0458726789156
data,1241983500,0.0307983193277;0.0458565824419
data,1241983500,0.0307997601918;0.0458644146172
data,1241983500,0.0308035928144;0.0458793646164
data,1241983500,0.0308098086124;0.0458706685122
data,1241983500,0.0308064516129;0.0458684449833
data,1241983500,0.0308054892601;0.0458652262378
data,1241983500,0.0308110846246;0.0458889856756
data,1241983500,0.0308172619048;0.0458922896603
data,1241983800,0.0308174791914;0.0459005708906
data,1241983800,0.0308295724466;0.0459389088454
data,1241983800,0.0308410438909;0.0460073207147
data,1241983800,0.0308447867299;0.046013229104
data,1241983800,0.030849704142;0.0459650007807
data,1241983800,0.0308498817967;0.0459481837927
data,1241983800,0.0308595041322;0.0459508371586
data,1241984100,0.0308637971698;0.0459387642736
data,1241984100,0.0308657243816;0.0459669802862
data,1241984100,0.0308623529412;0.0460050161233
data,1241984100,0.0308666274971;0.0459718014171
data,1241984100,0.0308726525822;0.0459273026198
data,1241984100,0.0308745603751;0.0459614171635
data,1241984100,0.0308805620609;0.0460035186154
data,1241984100,0.0308865497076;0.0460040375252
data,1241984400,0.0308931074766;0.0459899645319
data,1241984400,0.0308920653442;0.0459894062022
data,1241984400,0.0308991841492;0.0460189141525
data,1241984400,0.0309057043073;0.0460226802417
data,1241984400,0.0309063953488;0.0460075596504
data,1241984400,0.030918699187;0.0460106414355
data,1241984400,0.0309240139211;0.0460387583201
data,1241984700,0.030926419467;0.0460557281371
data,1241984700,0.0309392361111;0.0460346934938
data,1241984700,0.0309479768786;0.0460585003991
data,1241984700,0.03096073903;0.0461222814936
data,1241984700,0.0309573241061;0.0461181814989
data,1241984700,0.0309533410138;0.0460631716815
data,1241984700,0.0309574223245;0.0460699225549
data,1241985000,0.0309603448276;0.0460538597965
data,1241985000,0.0309741676234;0.0460618354785
data,1241985000,0.0309730504587;0.0460533212202
data,1241985000,0.0309759450172;0.0460226214858
data,1241985000,0.0309765446224;0.0460300666209
data,1241985000,0.0309845714286;0.0460322992913
data,1241985000,0.0309914383562;0.0460470569117
data,1241985000,0.0310057012543;0.0461019229431
data,1241985300,0.0310102505695;0.0460707747213
data,1241985300,0.0310113765643;0.0460747890698
data,1241985300,0.0310113636364;0.0460672338851
data,1241985300,0.0310124858116;0.0460650153011
data,1241985300,0.031014739229;0.0460223537147
data,1241985300,0.031023216308;0.0460478565915
data,1241985300,0.0310214932127;0.0460591416408
data,1241985600,0.0310175141243;0.0460346294465
data,1241985600,0.0310242663657;0.0460398598587
data,1241985600,0.031027621195;0.0460293780124
data,1241985600,0.0310349099099;0.0460132547527
data,1241985600,0.0310359955006;0.0460090025083
data,1241985600,0.0310421348315;0.0460162006316
data,1241985600,0.031044332211;0.0459959307775
data,1241985600,0.0310504484305;0.04600890716
data,1241985900,0.031062150056;0.0460501556673
data,1241985900,0.0310682326622;0.0460670957453
data,1241985900,0.0310726256983;0.0460281517051
data,1241985900,0.0310758928571;0.0460816400745
data,1241985900,0.0310808249721;0.0460633853977
data,1241985900,0.0310773942094;0.0460509156886
data,1241985900,0.0310812013348;0.0460909358646
data,1241986200,0.03108;0.0460932726902
data,1241986200,0.0310837957825;0.0461192478076
data,1241986200,0.0310842572062;0.0461088593589
data,1241986200,0.0310946843854;0.0461536726731
data,1241986200,0.0311034292035;0.0461768912816
data,1241986200,0.0311071823204;0.0461597308943
data,1241986200,0.0311098233996;0.0461450304488
data,1241986500,0.031105292172;0.0461421069168
data,1241986500,0.031109030837;0.0461086703129
data,1241986500,0.0311078107811;0.0460940910465
data,1241986500,0.0311120879121;0.0460786725406
data,1241986500,0.0311125137212;0.0460663740044
data,1241986500,0.0311069078947;0.0460520442778
data,1241986500,0.0311111719606;0.0460761694587
data,1241986500,0.0311143326039;0.0461680619879
data,1241986800,0.0311229508197;0.0461545303935
data,1241986800,0.0311288209607;0.0461678568652
data,1241986800,0.0311363140676;0.0461427541456
data,1241986800,0.0311437908497;0.0461792437152
data,1241986800,0.0311458106638;0.046180916757
data,1241986800,0.0311538043478;0.0462213672946
data,1241986800,0.0311617806732;0.0462612229572
data,1241987100,0.0311632321041;0.0462171433614
data,1241987100,0.0311717226436;0.0462164038481
data,1241987100,0.0311737012987;0.046196519576
data,1241987100,0.0311735135135;0.0461656863284
data,1241987100,0.0311749460043;0.0461729398456
data,1241987100,0.0311790722762;0.0461367975247
data,1241987100,0.031182112069;0.0460857271243
data,1241987100,0.0311792249731;0.0460994460622
data,1241987400,0.0311865591398;0.0461065797818
data,1241987400,0.031186895811;0.046078923806
data,1241987400,0.0311813304721;0.0460479675417
data,1241987400,0.0311827438371;0.046075066732
data,1241987400,0.0311846895075;0.046064444517
data,1241987400,0.0311903743316;0.0460302447191
data,1241987400,0.0311960470085;0.0460271949259
data,1241987700,0.0312065101387;0.0460680496485
data,1241987700,0.0312036247335;0.0460412940985
data,1241987700,0.031202342918;0.0460302682573
data,1241987700,0.0312090425532;0.0460615234903
data,1241987700,0.0312035069075;0.0460318831814
data,1241987700,0.0312048832272;0.0460522767236
data,1241987700,0.0312036055143;0.0460472434157
data,1241988000,0.0312145127119;0.0460763526385
data,1241988000,0.0312169312169;0.0460458415756
data,1241988000,0.0312182875264;0.046109076852
data,1241988000,0.0312254487856;0.0461312396765
data,1241988000,0.0312225738397;0.0461261531538
data,1241988000,0.031220231823;0.0461365582192
data,1241988000,0.0312205263158;0.0461188142098
data,1241988000,0.0312223974763;0.0460860001495
data,1241988300,0.0312221638655;0.0461362860556
data,1241988300,0.0312287513116;0.0461666346953
data,1241988300,0.0312379454927;0.046131570262
data,1241988300,0.0312418848168;0.0461149043881
data,1241988300,0.0312379707113;0.0461363588077
data,1241988300,0.0312403343783;0.0461125379407
data,1241988300,0.0312385177453;0.0461257937644
data,1241988600,0.0312398331595;0.0461380435013
data,1241988600,0.0312390625;0.0460868001565
data,1241988600,0.0312440166493;0.0460563157061
data,1241988600,0.031251039501;0.0460625640051
data,1241988600,0.031253894081;0.0460461093885
data,1241988600,0.0312608921162;0.04605221569
data,1241988600,0.0312647668394;0.0460879449344
data,1241988600,0.0312712215321;0.0460906042032
data,1241988900,0.0312792140641;0.0460766087952
data,1241988900,0.0312871900826;0.0460610510857
data,1241988900,0.0312936016512;0.0460276039865
data,1241988900,0.0313;0.0460403035854
data,1241988900,0.0312950566426;0.0460606821248
data,1241988900,0.031304526749;0.0460628728439
data,1241988900,0.0313083247688;0.0460502974016
data,1241989200,0.0313054414784;0.0460871287542
data,1241989200,0.0313097435897;0.0460612623118
data,1241989200,0.0313191598361;0.0460563951614
data,1241989200,0.0313137154555;0.0460090189314
data,1241989200,0.0313159509202;0.045998608934
data,1241989200,0.0313248212462;0.0459906027321
data,1241989200,0.0313270408163;0.0459783216928
data,1241989500,0.0313261977574;0.0459574996636
data,1241989500,0.03133401222;0.045948963977
data,1241989500,0.0313392675483;0.0459221616262
data,1241989500,0.0313424796748;0.0459038382171
data,1241989500,0.0313431472081;0.0459052212809
data,1241989500,0.0313448275862;0.0458981961947
data,1241989500,0.0313470111449;0.045894017938
data,1241989500,0.0313567813765;0.0459318933805
data,1241989800,0.0313599595551;0.0459439762684
data,1241989800,0.0313666666667;0.0459298749231
data,1241989800,0.0313748738648;0.0459783065152
data,1241989800,0.0313795362903;0.0459827730835
data,1241989800,0.0313821752266;0.0460017987817
data,1241989800,0.0313903420523;0.0460281805187
data,1241989800,0.0313904522613;0.0460767912518
data,1241990100,0.0313870481928;0.0460804598873
data,1241990100,0.0313991975928;0.0460701847288
data,1241990100,0.0313982965932;0.0460701022537
data,1241990100,0.0313978978979;0.0460648689306
data,1241990100,0.0314025;0.0460171599736
data,1241990100,0.0314070929071;0.0460135148846
data,1241990100,0.0314061876248;0.0459982160234
data,1241990400,0.0314092721834;0.0459642050461
data,1241990400,0.0314138446215;0.0459600303567
data,1241990400,0.0314189054726;0.0459232153327
data,1241990400,0.0314309145129;0.0459246540753
data,1241990400,0.0314280039722;0.0459016393443
data,1241990400,0.0314330357143;0.0459140988035
data,1241990400,0.0314360753221;0.0458917008228
data,1241990400,0.0314410891089;0.0458693443068
data,1241990700,0.0314426310584;0.0458657499548
data,1241990700,0.0314456521739;0.0458393163766
data,1241990700,0.0314471865745;0.0458476293666
data,1241990700,0.031449704142;0.0458208057727
data,1241990700,0.0314522167488;0.045808176384
data,1241990700,0.0314591535433;0.0458047345567
data,1241990700,0.0314631268437;0.0458025950139
data,1241991000,0.0314626719057;0.0457695841489
data,1241991000,0.0314612365064;0.045762001676
data,1241991000,0.0314720588235;0.0457707872336
data,1241991000,0.03147208619;0.045763285794
data,1241991000,0.0314726027397;0.0457557965967
data,1241991000,0.0314799608993;0.0457405879371
data,1241991000,0.03148828125;0.0457629307348
data,1241991000,0.0314853658537;0.0457337951706
data,1241991300,0.0314878167641;0.0457064673164
data,1241991300,0.0314970788705;0.0457283246156
data,1241991300,0.0315043774319;0.0457280861509
data,1241991300,0.0315058309038;0.0457691471059
data,1241991300,0.031504368932;0.0457684214686
data,1241991300,0.0315072744908;0.0457411848299
data,1241991300,0.0315150193798;0.0457261165336
data,1241991600,0.0315222652469;0.0457370831897
data,1241991600,0.0315246615087;0.0457533707312
data,1241991600,0.031531884058;0.0457513126586
data,1241991600,0.0315405405405;0.0457510560959
data,1241991600,0.031543876567;0.0457351483448
data,1241991600,0.0315476878613;0.0457367001716
data,1241991600,0.0315514918191;0.0457360087788
data,1241991900,0.0315576923077;0.0457344231805
data,1241991900,0.0315585975024;0.0457670379534
data,1241991900,0.0315619001919;0.0457827323088
data,1241991900,0.0315618408437;0.0457970561824
data,1241991900,0.0315708812261;0.0457808293996
data,1241991900,0.0315679425837;0.0457681289342
data,1241991900,0.0315645315488;0.0457545608536
data,1241991900,0.031564947469;0.0457560197612
data,1241992200,0.0315667938931;0.0457420451785
data,1241992200,0.0315757864633;0.045751951229
data,1241992200,0.0315780952381;0.0457305245189
data,1241992200,0.0315761179829;0.0456857710382
data,1241992200,0.0315765209125;0.0456719134189
data,1241992200,0.0315830959164;0.0456585233757
data,1241992200,0.0315877609108;0.0456535395023
data,1241992500,0.0315928909953;0.0456726823286
data,1241992500,0.0316041666667;0.0456834185396
data,1241992500,0.0316097445601;0.0457178100938
data,1241992500,0.0316167296786;0.0457573598783
data,1241992500,0.0316213408876;0.0457383057108
data,1241992500,0.0316306603774;0.0457599261844
data,1241992500,0.031636663525;0.0457609217475
data,1241992800,0.0316412429379;0.0457676221173
data,1241992800,0.0316491063029;0.0457590890356
data,1241992800,0.0316531954887;0.0457679710395
data,1241992800,0.0316539906103;0.0457911555904
data,1241992800,0.0316552532833;0.0457769366063
data,1241992800,0.0316663542643;0.045796641898
data,1241992800,0.0316666666667;0.0457906739311
data,1241992800,0.0316777362021;0.0457826041359
data,1241993100,0.0316831775701;0.0458026172924
data,1241993100,0.0316834733894;0.0457746478873
data,1241993100,0.0316851679104;0.0457795356443
data,1241993100,0.0316943150047;0.0457542419579
data,1241993100,0.0317006517691;0.0457233438695
data,1241993100,0.0317046511628;0.0457045846848
data,1241993100,0.0317053903346;0.0456673363405
data,1241993400,0.0317075208914;0.0456968629568
data,1241993400,0.0317012987013;0.0456678017404
data,1241993400,0.0317094531974;0.0456654664361
data,1241993400,0.0317189814815;0.045669603649
data,1241993400,0.0317247918594;0.0456728274509
data,1241993400,0.0317255083179;0.0456413543473
data,1241993400,0.0317336103416;0.0456698400143
data,1241993400,0.0317347785978;0.0456465496966
data,1241993700,0.031731797235;0.0455993609323
data,1241993700,0.0317380294659;0.045590279082
data,1241993700,0.0317391904324;0.0455999774815
data,1241993700,0.0317412683824;0.0455925912039
data,1241993700,0.0317474747475;0.045603551626
data,1241993700,0.0317513761468;0.0456030021431
data,1241993700,0.0317520623281;0.045589266514
data,1241994000,0.0317490842491;0.0455806653525
data,1241994000,0.0317479414456;0.0455780344123
data,1241994000,0.0317449725777;0.0455524977844
data,1241994000,0.0317470319635;0.0455591905974
data,1241994000,0.0317531934307;0.0455743353355
data,1241994000,0.0317611668186;0.045602151238
data,1241994000,0.0317663934426;0.0456062394839
data,1241994000,0.0317675159236;0.0456120146003
data,1241994300,0.0317690909091;0.0456084999768
data,1241994300,0.0317752043597;0.045594029574
data,1241994300,0.0317853901996;0.0455686354417
data,1241994300,0.0317905711695;0.0455374080415
data,1241994300,0.0317930253623;0.0455280944588
data,1241994300,0.0317954751131;0.0455070241713
data,1241994300,0.0318015370705;0.045512430098
data,1241994600,0.0317994579946;0.0454734046967
data,1241994600,0.0318055054152;0.0455165171251
data,1241994600,0.0318119927863;0.0455248191707
data,1241994600,0.0318076576577;0.0454988416137
data,1241994600,0.0318082808281;0.0454875304276
data,1241994600,0.0318080035971;0.0454950117936
data,1241994600,0.0318135669362;0.0455008208675
data,1241994600,0.0318191202873;0.0454695403563
data,1241994900,0.0318210762332;0.0454532970806
data,1241994900,0.0318261648746;0.0454815722793
data,1241994900,0.0318294538944;0.0454591151284
data,1241994900,0.0318291592129;0.0454383577905
data,1241994900,0.0318293118856;0.0454329817903
data,1241994900,0.0318285714286;0.0454027442221
data,1241994900,0.0318211418376;0.0453998906905
data,1241995200,0.0318213012478;0.0453858755005
data,1241995200,0.031821460374;0.0453975009549
data,1241995200,0.0318220640569;0.0453669883153
data,1241995200,0.0318231111111;0.0453658226584
data,1241995200,0.0318206039076;0.0453399132754
data,1241995200,0.0318212067436;0.0453519671552
data,1241995200,0.0318226950355;0.0453668565632
data,1241995200,0.0318286093888;0.0453706384827
data,1241995500,0.031835840708;0.0453805674605
data,1241995500,0.0318421750663;0.0453950042911
data,1241995500,0.0318454063604;0.0453843862547
data,1241995500,0.031847749338;0.0453688757428
data,1241995500,0.031852292769;0.0453644472475
data,1241995500,0.0318546255507;0.0453440639516
data,1241995500,0.0318600352113;0.0454063000342
data,1241995500,0.0318649956025;0.0454369804538
data,1241995800,0.0318690685413;0.0454300544191
data,1241995800,0.0318683055312;0.0454272204427
data,1241995800,0.0318688596491;0.045399928264
data,1241995800,0.0318729184926;0.0453800184566
data,1241995800,0.0318747810858;0.0454211732684
data,1241995800,0.0318836395451;0.0454069626992
data,1241995800,0.0318920454545;0.0453960307527
data,1241995800,0.0318938864629;0.0453757948132
data,1241996100,0.031897469459;0.0453815261044
data,1241996100,0.0319001743679;0.0453637660485
data,1241996100,0.0319033101045;0.0453622207177
data,1241996100,0.0319025239339;0.0453926342684
data,1241996100,0.0318986956522;0.0453983583669
data,1241996100,0.0318970460469;0.0453733571486
data,1241996100,0.0319040798611;0.0453681836746
data,1241996400,0.0319084995663;0.0453396258217
data,1241996400,0.0319129116118;0.0453312532133
data,1241996400,0.0319155844156;0.0453406081434
data,1241996400,0.0319165224913;0.0453592191772
data,1241996400,0.0319243733794;0.0453528772113
data,1241996400,0.0319218480138;0.0453373138547
data,1241996400,0.031919327006;0.0453173538548
data,1241996400,0.0319219827586;0.0453250795834
data,1241996700,0.0319246339363;0.0453183388564
data,1241996700,0.0319251290878;0.0453135738075
data,1241996700,0.0319282029235;0.0452976096109
data,1241996700,0.0319321305842;0.0452816566589
data,1241996700,0.0319347639485;0.0452977007852
data,1241996700,0.0319343910806;0.0453185498064
data,1241996700,0.0319305912596;0.0453053935411
data,1241996700,0.0319242294521;0.045301039523
data,1241997000,0.0319315654405;0.0453398954168
data,1241997000,0.0319311965812;0.04531085353
data,1241997000,0.0319312553373;0.0453185459459
data,1241997000,0.031933447099;0.0453110752613
data,1241997000,0.0319283887468;0.0453095980657
data,1241997000,0.0319344122658;0.0453331699075
data,1241997000,0.031934893617;0.0453431801477
data,1241997000,0.0319413265306;0.0453476272505
data,1241997300,0.0319388275276;0.0453651844927
data,1241997300,0.0319456706282;0.0453565223465
data,1241997300,0.031951653944;0.0453498717747
data,1241997300,0.0319512711864;0.0453602677171
data,1241997300,0.0319568162574;0.0453611299789
data,1241997300,0.0319547377327;0.0453612193764
data,1241997300,0.0319611158073;0.0453850032163
data,1241997300,0.0319581925676;0.0453680781759
data,1241997600,0.0319628691983;0.0453752484442
data,1241997600,0.0319721753794;0.0454218298806
data,1241997600,0.0319780960404;0.0454254028765
data,1241997600,0.0319793771044;0.0454348729312
data,1241997600,0.0319827586207;0.0454337089925
data,1241997600,0.0319857142857;0.0454246897362
data,1241997600,0.0319974811083;0.0454254970033
data,1241997600,0.0320041946309;0.0454121869985
data,1241997900,0.0320071248952;0.045401248405
data,1241997900,0.0320113065327;0.0454005167959
data,1241997900,0.0320192468619;0.045412299272
data,1241997900,0.0320255016722;0.0453884851873
data,1241997900,0.0320258980785;0.0454260355538
data,1241997900,0.032030884808;0.0454276222606
data,1241997900,0.0320346121768;0.0454284219285
data,1241997900,0.0320358333333;0.045465065446
data,1241998200,0.0320470441299;0.0454903640257
data,1241998200,0.0320478369384;0.0455222347746
data,1241998200,0.0320511221945;0.0455466538984
data,1241998200,0.0320485880399;0.0455415264228
data,1241998200,0.0320456431535;0.045533313415
data,1241998200,0.0320456053068;0.0455107593371
data,1241998200,0.0320484672742;0.0454967660568
data,1241998200,0.032045115894;0.0454986633065
data,1241998500,0.0320417700579;0.0455109992004
data,1241998500,0.0320454545455;0.0455190704079
data,1241998500,0.0320507844756;0.0455410387536
data,1241998500,0.0320598184818;0.0455571777808
data,1241998500,0.0320696619951;0.0455798410558
data,1241998500,0.0320753706755;0.0456043723256
data,1241998500,0.0320757201646;0.0456042606877
data,1241998500,0.032078125;0.0456195270528
data,1241998800,0.0320768282662;0.0456028536651
data,1241998800,0.0320796387521;0.0455881607623
data,1241998800,0.0320816242822;0.0455961173243
data,1241998800,0.0320848360656;0.0455791435777
data,1241998800,0.0320868140868;0.0455732897376
data,1241998800,0.0320887888707;0.0456409522286
data,1241998800,0.0320907604252;0.045631247686
data,1241998800,0.0320939542484;0.045657455591
data,1241998800,0.0320959183673;0.0456530869383
data,1241999100,0.0320950244698;0.0456292591225
data,1241999100,0.032098207009;0.0456508431654
data,1241999100,0.0320989413681;0.045674688296
