
New Run at  04/26/2018 14:23:36
, Time,RandomCTR;CoLinUCBCTR
data,1241974800,0.0288668831169;0.0444559989601
data,1241974800,0.0288889789303;0.0445078829559
data,1241974800,0.0289085760518;0.0445131725958
data,1241975100,0.0289273021002;0.0446492078888
data,1241975100,0.0289491935484;0.0447262694225
data,1241975100,0.0289581320451;0.0447823705661
data,1241975100,0.0289726688103;0.0448601437969
data,1241975100,0.0289895666132;0.0449266749121
data,1241975100,0.0290064102564;0.044999118293
data,1241975100,0.0290208;0.0450195249984
data,1241975400,0.0290511182109;0.0451095380387
data,1241975400,0.0290653907496;0.0451354542264
data,1241975400,0.0290692675159;0.045124398713
data,1241975400,0.0290802861685;0.0451480550873
data,1241975400,0.0290944444444;0.0452366591537
data,1241975400,0.0291053882726;0.0453018006594
data,1241975400,0.0291178797468;0.0453351477942
data,1241975400,0.0291279620853;0.0453339230429
data,1241975700,0.0291474763407;0.0454488109506
data,1241975700,0.0291708661417;0.0454753019352
data,1241975700,0.0291847484277;0.0455067041828
data,1241975700,0.0291954474097;0.0455615543976
data,1241975700,0.0292194357367;0.0456639608863
data,1241975700,0.029234741784;0.0457874311467
data,1241975700,0.029234375;0.0457947283721
data,1241975700,0.0292386895476;0.0458075987273
data,1241976000,0.0292468847352;0.0458255451713
data,1241976000,0.029266718507;0.0458581491906
data,1241976000,0.0292965838509;0.04591757508
data,1241976000,0.029323255814;0.0460930232558
data,1241976000,0.0293297213622;0.0461264608002
data,1241976000,0.0293493044822;0.046161216542
data,1241976000,0.0293549382716;0.0461526587945
data,1241976000,0.0293659476117;0.0462190703769
data,1241976300,0.0293907692308;0.0462847558818
data,1241976300,0.0294116743472;0.046267555856
data,1241976300,0.0294271472393;0.0463039675964
data,1241976300,0.0294479326187;0.0463994117737
data,1241976300,0.0294548929664;0.046419503839
data,1241976300,0.029465648855;0.0464903170627
data,1241976300,0.029480945122;0.0465428371001
data,1241976300,0.0294893455099;0.0465647460105
data,1241976600,0.0295068389058;0.0466704177375
data,1241976600,0.0295265553869;0.0467689785509
data,1241976600,0.0295568181818;0.0468546308928
data,1241976600,0.0295733736762;0.0469847420683
data,1241976600,0.0295755287009;0.0469900095219
data,1241976600,0.0295859728507;0.0469865515524
data,1241976600,0.0296024096386;0.0471015584964
data,1241976900,0.0296195488722;0.047219086325
data,1241976900,0.0296238738739;0.0472991252593
data,1241976900,0.0296349325337;0.0473109886976
data,1241976900,0.0296541916168;0.0472628612543
data,1241976900,0.0296621823617;0.0472548197821
data,1241976900,0.0296597014925;0.0472403276924
data,1241976900,0.0296654247392;0.0472493841905
data,1241976900,0.0296793154762;0.0472534843855
data,1241977200,0.0296946508172;0.0473228369892
data,1241977200,0.0296958456973;0.0473968164321
data,1241977200,0.0297074074074;0.0474452013119
data,1241977200,0.0297292899408;0.0475259259259
data,1241977200,0.0297518463811;0.0475662244309
data,1241977200,0.029755899705;0.0475360434885
data,1241977200,0.0297702503682;0.0476035935034
data,1241977200,0.0297816176471;0.0476120326449
data,1241977500,0.0297958883994;0.047695408471
data,1241977500,0.0298123167155;0.0478281945444
data,1241977500,0.0298433382138;0.0479479171249
data,1241977500,0.029850877193;0.0479489169754
data,1241977500,0.0298510948905;0.0479191647413
data,1241977500,0.0298658892128;0.0479229028254
data,1241977500,0.029885007278;0.0479536938487
data,1241977800,0.0298800872093;0.0479178800233
data,1241977800,0.0298860667634;0.0479133343027
data,1241977800,0.0299101449275;0.0479819976771
data,1241977800,0.0299327062229;0.0480581046405
data,1241977800,0.029950867052;0.0480340494528
data,1241977800,0.0299545454545;0.0480210471537
data,1241977800,0.0299733429395;0.0480588829557
data,1241977800,0.0299848920863;0.0480541942923
data,1241978100,0.029992816092;0.0480625287886
data,1241978100,0.0300078909613;0.0480119598655
data,1241978100,0.0300250716332;0.0480483498184
data,1241978100,0.0300371959943;0.0480627266603
data,1241978100,0.0300428571429;0.0481179333047
data,1241978100,0.0300520684736;0.048124062031
data,1241978100,0.0300505698006;0.0481697218891
data,1241978100,0.0300590327169;0.048267997149
data,1241978400,0.0300710227273;0.0483721724771
data,1241978400,0.0300893617021;0.048395581273
data,1241978400,0.0300956090652;0.0484221285294
data,1241978400,0.0301046676096;0.0484499695239
data,1241978400,0.0301115819209;0.0485291203035
data,1241978400,0.0301276445698;0.048595700171
data,1241978400,0.0301288732394;0.0485924838354
data,1241978400,0.030135021097;0.0486195324177
data,1241978700,0.0301425561798;0.0486330326945
data,1241978700,0.0301465638149;0.0486602237187
data,1241978700,0.0301596638655;0.0486791708911
data,1241978700,0.0301615384615;0.0487070118389
data,1241978700,0.0301606145251;0.0487066903093
data,1241978700,0.0301569037657;0.0486923001168
data,1241978700,0.0301573816156;0.0486786030746
data,1241979000,0.0301724617524;0.0487297369494
data,1241979000,0.0301826388889;0.0487548080973
data,1241979000,0.0301893203883;0.0487616858452
data,1241979000,0.030194598338;0.0487367905382
data,1241979000,0.0301915629322;0.0487347965888
data,1241979000,0.0301982044199;0.0487110018714
data,1241979000,0.0301993103448;0.0487121201556
data,1241979000,0.0302093663912;0.0487013439176
data,1241979300,0.0302173314993;0.0486638302606
data,1241979300,0.0302328296703;0.0486389694757
data,1241979300,0.030243484225;0.0486296907274
data,1241979300,0.030252739726;0.0486039010479
data,1241979300,0.0302619699042;0.0486449883224
data,1241979300,0.0302636612022;0.0486394745557
data,1241979300,0.0302748976808;0.048682016728
data,1241979300,0.0302826975477;0.048664043367
data,1241979600,0.0302911564626;0.0486967036289
data,1241979600,0.0303145380435;0.0487697775582
data,1241979600,0.0303215739484;0.0487637739159
data,1241979600,0.0303224932249;0.0487584526515
data,1241979600,0.0303301759134;0.0487791540207
data,1241979600,0.0303412162162;0.0488540657121
data,1241979600,0.0303535762483;0.0488390166751
data,1241979900,0.0303571428571;0.0488821110536
data,1241979900,0.0303660834455;0.0489224284452
data,1241979900,0.030377016129;0.0489298712586
data,1241979900,0.0303953020134;0.0489028723318
data,1241979900,0.0303961126005;0.0488739623255
data,1241979900,0.0304016064257;0.0489045171761
data,1241979900,0.0304044117647;0.0488878685159
data,1241979900,0.0304098798398;0.048883434921
data,1241980200,0.0304073333333;0.0489341933399
data,1241980200,0.0304121171771;0.0489162588071
data,1241980200,0.0304102393617;0.0488990332975
data,1241980200,0.0304136786189;0.0489367977905
data,1241980200,0.0304237400531;0.0489751107898
data,1241980200,0.0304298013245;0.0490492364473
data,1241980200,0.0304411375661;0.0490294310181
data,1241980200,0.0304398943197;0.0489682126802
data,1241980500,0.030441292876;0.0489422923216
data,1241980500,0.0304479578393;0.0489774738215
data,1241980500,0.0304546052632;0.0489496551999
data,1241980500,0.0304526938239;0.0489371301186
data,1241980500,0.0304599737533;0.0489724529952
data,1241980500,0.0304652686763;0.0489431819686
data,1241980500,0.030472513089;0.048941064488
data,1241980800,0.0304764705882;0.0489569580143
data,1241980800,0.0304882506527;0.0489769551231
data,1241980800,0.0304850065189;0.0489629288207
data,1241980800,0.0304830729167;0.0489655807347
data,1241980800,0.0304863459038;0.0489570197562
data,1241980800,0.0304902597403;0.0489900314795
data,1241980800,0.030495460441;0.0489964890216
data,1241980800,0.0305038860104;0.0489658691017
data,1241981100,0.0305148771022;0.0489391722408
data,1241981100,0.0305174418605;0.0489046047052
data,1241981100,0.0305296774194;0.0488983856888
data,1241981100,0.0305399484536;0.0489674287871
data,1241981100,0.0305501930502;0.0489694071167
data,1241981100,0.0305533419023;0.048982716562
data,1241981100,0.0305648267009;0.0490118577075
data,1241981400,0.0305698717949;0.0490349639487
data,1241981400,0.0305742637644;0.0490639706263
data,1241981400,0.0305799232737;0.0490380890897
data,1241981400,0.0305913154534;0.0490110116822
data,1241981400,0.0305988520408;0.0490091296566
data,1241981400,0.0305987261146;0.049000694498
data,1241981400,0.0306005089059;0.0489628154903
data,1241981400,0.0306073697586;0.0489628897982
data,1241981700,0.0306154822335;0.0489239046887
data,1241981700,0.0306204055767;0.0489630378322
data,1241981700,0.0306272151899;0.0489731235702
data,1241981700,0.0306390644753;0.0489639058769
data,1241981700,0.0306363636364;0.0489465898077
data,1241981700,0.030630517024;0.0489324296779
data,1241981700,0.0306341309824;0.0489344909234
data,1241982000,0.0306283018868;0.0489110396298
data,1241982000,0.0306287688442;0.0489307121812
data,1241982000,0.0306279799247;0.0489231081458
data,1241982000,0.0306240601504;0.048908086745
data,1241982000,0.0306220275344;0.048887258189
data,1241982000,0.03063375;0.0488828227682
data,1241982000,0.0306398252185;0.0488577559005
data,1241982000,0.0306465087282;0.0488644097704
data,1241982300,0.0306475716065;0.0488726064131
data,1241982300,0.030657960199;0.048839051127
data,1241982300,0.0306652173913;0.0487896745681
data,1241982300,0.0306705955335;0.0487752875221
data,1241982300,0.0306809169765;0.0487875144045
data,1241982300,0.0307011138614;0.0488570820874
data,1241982300,0.0306996291718;0.0488463365248
data,1241982600,0.0307037037037;0.0488946586611
data,1241982600,0.0307022194821;0.0488823507412
data,1241982600,0.030710591133;0.0488961936424
data,1241982600,0.0307121771218;0.0488924267111
data,1241982600,0.0307205159705;0.0488771302231
data,1241982600,0.030727607362;0.0488897159161
data,1241982600,0.0307359068627;0.0488527108732
data,1241982600,0.0307337821297;0.0488067401551
data,1241982900,0.0307353300733;0.0488274975907
data,1241982900,0.0307509157509;0.0488298607682
data,1241982900,0.030762195122;0.048855074787
data,1241982900,0.0307600487211;0.0488306506238
data,1241982900,0.0307615571776;0.0487804878049
data,1241982900,0.0307594167679;0.0487631119955
data,1241982900,0.0307651699029;0.0487233285481
data,1241982900,0.0307715151515;0.0487831777075
data,1241983200,0.0307814769976;0.0488237742038
data,1241983200,0.0307775090689;0.0488272895049
data,1241983200,0.0307856280193;0.0488596962446
data,1241983200,0.0307901085645;0.048877452714
data,1241983200,0.0307987951807;0.0488568400794
data,1241983200,0.0307984356197;0.0488487222215
data,1241983200,0.0307992788462;0.0488136746322
data,1241983500,0.0307983193277;0.0487958750379
data,1241983500,0.0307997601918;0.0487985167771
data,1241983500,0.0308035928144;0.0488029243022
data,1241983500,0.0308098086124;0.0487981815544
data,1241983500,0.0308064516129;0.0488105301292
data,1241983500,0.0308054892601;0.0488034352987
data,1241983500,0.0308110846246;0.0487981203687
data,1241983500,0.0308172619048;0.0488315564006
data,1241983800,0.0308174791914;0.0488057028141
data,1241983800,0.0308295724466;0.0487933725537
data,1241983800,0.0308410438909;0.0487658614982
data,1241983800,0.0308447867299;0.0487769818644
data,1241983800,0.030849704142;0.0487909931683
data,1241983800,0.0308498817967;0.0487455025759
data,1241983800,0.0308595041322;0.0487321522372
data,1241984100,0.0308637971698;0.0487199971383
data,1241984100,0.0308657243816;0.0487497023101
data,1241984100,0.0308623529412;0.0487604682147
data,1241984100,0.0308666274971;0.048799904943
data,1241984100,0.0308726525822;0.0487978544134
data,1241984100,0.0308745603751;0.0487914745315
data,1241984100,0.0308805620609;0.0488515273502
data,1241984100,0.0308865497076;0.0488329746731
data,1241984400,0.0308931074766;0.0488228414823
data,1241984400,0.0308920653442;0.0488242304107
data,1241984400,0.0308991841492;0.0488155568651
data,1241984400,0.0309057043073;0.0488149482533
data,1241984400,0.0309063953488;0.0488212122994
data,1241984400,0.030918699187;0.0488357620093
data,1241984400,0.0309240139211;0.0488600112591
data,1241984700,0.030926419467;0.0488593623677
data,1241984700,0.0309392361111;0.0488681321254
data,1241984700,0.0309479768786;0.048855479436
data,1241984700,0.03096073903;0.0488961016217
data,1241984700,0.0309573241061;0.0489218533161
data,1241984700,0.0309533410138;0.0489160191517
data,1241984700,0.0309574223245;0.048912727315
data,1241985000,0.0309603448276;0.0489071704953
data,1241985000,0.0309741676234;0.0488909008601
data,1241985000,0.0309730504587;0.0488876523029
data,1241985000,0.0309759450172;0.0488878081541
data,1241985000,0.0309765446224;0.0489190158359
data,1241985000,0.0309845714286;0.0489560585578
data,1241985000,0.0309914383562;0.0490011655953
data,1241985000,0.0310057012543;0.0490652589843
data,1241985300,0.0310102505695;0.0490466979829
data,1241985300,0.0310113765643;0.0490483583463
data,1241985300,0.0310113636364;0.0490398750459
data,1241985300,0.0310124858116;0.0490482910543
data,1241985300,0.031014739229;0.0490591551878
data,1241985300,0.031023216308;0.0490613553114
data,1241985300,0.0310214932127;0.0490643254798
data,1241985600,0.0310175141243;0.0490344977218
data,1241985600,0.0310242663657;0.0490684859617
data,1241985600,0.031027621195;0.0490654205607
data,1241985600,0.0310349099099;0.0490612440082
data,1241985600,0.0310359955006;0.0490639856243
data,1241985600,0.0310421348315;0.0490922311345
data,1241985600,0.031044332211;0.0490921470722
data,1241985600,0.0310504484305;0.0491020815383
data,1241985900,0.031062150056;0.0491342898232
data,1241985900,0.0310682326622;0.0491137579603
data,1241985900,0.0310726256983;0.0490932715666
data,1241985900,0.0310758928571;0.0491105693259
data,1241985900,0.0310808249721;0.04906094289
data,1241985900,0.0310773942094;0.0490446648727
data,1241985900,0.0310812013348;0.049059192694
data,1241986200,0.03108;0.0490646592888
data,1241986200,0.0310837957825;0.049063506492
data,1241986200,0.0310842572062;0.0490254318026
data,1241986200,0.0310946843854;0.0490243274409
data,1241986200,0.0311034292035;0.0490019569472
data,1241986200,0.0311071823204;0.0489712026094
data,1241986200,0.0311098233996;0.0489824154244
data,1241986500,0.031105292172;0.0489462950374
data,1241986500,0.031109030837;0.048933067667
data,1241986500,0.0311078107811;0.0489082095526
data,1241986500,0.0311120879121;0.0488969853154
data,1241986500,0.0311125137212;0.0488776449963
data,1241986500,0.0311069078947;0.0488837652692
data,1241986500,0.0311111719606;0.0488733875879
data,1241986500,0.0311143326039;0.0488697690879
data,1241986800,0.0311229508197;0.0488394958076
data,1241986800,0.0311288209607;0.048807671511
data,1241986800,0.0311363140676;0.0487853269256
data,1241986800,0.0311437908497;0.0488137832333
data,1241986800,0.0311458106638;0.0487888017769
data,1241986800,0.0311538043478;0.0487954917448
data,1241986800,0.0311617806732;0.0488010973937
data,1241987100,0.0311632321041;0.0487764767794
data,1241987100,0.0311717226436;0.0487497672585
data,1241987100,0.0311737012987;0.0487324529252
data,1241987100,0.0311735135135;0.0487213114754
data,1241987100,0.0311749460043;0.048730964467
data,1241987100,0.0311790722762;0.048681010698
data,1241987100,0.031182112069;0.0486582482595
data,1241987100,0.0311792249731;0.0486615886834
data,1241987400,0.0311865591398;0.048661985609
data,1241987400,0.031186895811;0.0486742958893
data,1241987400,0.0311813304721;0.0486447792275
data,1241987400,0.0311827438371;0.0486761137112
data,1241987400,0.0311846895075;0.0486413955049
data,1241987400,0.0311903743316;0.0486033036409
data,1241987400,0.0311960470085;0.0485906446006
data,1241987700,0.0312065101387;0.0486147807051
data,1241987700,0.0312036247335;0.0486112607468
data,1241987700,0.031202342918;0.0486403305821
data,1241987700,0.0312090425532;0.0486467894839
data,1241987700,0.0312035069075;0.0486325125903
data,1241987700,0.0312048832272;0.0486154308144
data,1241987700,0.0312036055143;0.0486114087344
data,1241988000,0.0312145127119;0.0486037525822
data,1241988000,0.0312169312169;0.0485742085173
data,1241988000,0.0312182875264;0.0486093309408
data,1241988000,0.0312254487856;0.0486165206535
data,1241988000,0.0312225738397;0.0486068177458
data,1241988000,0.031220231823;0.0485904096755
data,1241988000,0.0312205263158;0.0485737380613
data,1241988000,0.0312223974763;0.0485574063058
data,1241988300,0.0312221638655;0.0485907721041
data,1241988300,0.0312287513116;0.0485958718952
data,1241988300,0.0312379454927;0.0486022871665
data,1241988300,0.0312418848168;0.0485901042879
data,1241988300,0.0312379707113;0.0486081031113
data,1241988300,0.0312403343783;0.0485859012241
data,1241988300,0.0312385177453;0.0485647723559
data,1241988600,0.0312398331595;0.0486043107896
data,1241988600,0.0312390625;0.0485932158822
data,1241988600,0.0312440166493;0.0485662348033
data,1241988600,0.031251039501;0.048558469647
data,1241988600,0.031253894081;0.0485781120517
data,1241988600,0.0312608921162;0.0485716680988
data,1241988600,0.0312647668394;0.0485826145214
data,1241988600,0.0312712215321;0.048619535662
data,1241988900,0.0312792140641;0.0486194540497
data,1241988900,0.0312871900826;0.0486287932546
data,1241988900,0.0312936016512;0.0485956169068
data,1241988900,0.0313;0.0485950550938
data,1241988900,0.0312950566426;0.048577225199
data,1241988900,0.031304526749;0.0486010061115
data,1241988900,0.0313083247688;0.0485885443163
data,1241989200,0.0313054414784;0.0485735914799
data,1241989200,0.0313097435897;0.0485272940128
data,1241989200,0.0313191598361;0.0485366560417
data,1241989200,0.0313137154555;0.0485041453884
data,1241989200,0.0313159509202;0.048514013094
data,1241989200,0.0313248212462;0.0485431884776
data,1241989200,0.0313270408163;0.0485240765172
data,1241989500,0.0313261977574;0.0484917121384
data,1241989500,0.03133401222;0.0484935732648
data,1241989500,0.0313392675483;0.0484603216993
data,1241989500,0.0313424796748;0.0484561155066
data,1241989500,0.0313431472081;0.0484231463255
data,1241989500,0.0313448275862;0.0484130316779
data,1241989500,0.0313470111449;0.0484055835278
data,1241989500,0.0313567813765;0.0484461255367
data,1241989800,0.0313599595551;0.0484571148405
data,1241989800,0.0313666666667;0.0484154031386
data,1241989800,0.0313748738648;0.0484244222202
data,1241989800,0.0313795362903;0.0484225747979
data,1241989800,0.0313821752266;0.0484040009361
data,1241989800,0.0313903420523;0.0484457907256
data,1241989800,0.0313904522613;0.048497836641
data,1241990100,0.0313870481928;0.0485240844656
data,1241990100,0.0313991975928;0.0485290241479
data,1241990100,0.0313982965932;0.04849522035
data,1241990100,0.0313978978979;0.0484636320406
data,1241990100,0.0314025;0.0484565467888
data,1241990100,0.0314070929071;0.0484674039287
data,1241990100,0.0314061876248;0.0484342843307
data,1241990400,0.0314092721834;0.0484331058674
data,1241990400,0.0314138446215;0.0484548228257
data,1241990400,0.0314189054726;0.0484502167986
data,1241990400,0.0314309145129;0.0484542092144
data,1241990400,0.0314280039722;0.0483992410324
data,1241990400,0.0314330357143;0.0484089336395
data,1241990400,0.0314360753221;0.048395823731
data,1241990400,0.0314410891089;0.0484080897076
data,1241990700,0.0314426310584;0.048408229399
data,1241990700,0.0314456521739;0.0484003117444
data,1241990700,0.0314471865745;0.04837727486
data,1241990700,0.031449704142;0.0483702100928
data,1241990700,0.0314522167488;0.0483694244676
data,1241990700,0.0314591535433;0.0483423077306
data,1241990700,0.0314631268437;0.0483150871541
data,1241991000,0.0314626719057;0.0483215609136
data,1241991000,0.0314612365064;0.0482844864377
data,1241991000,0.0314720588235;0.0482842724145
data,1241991000,0.03147208619;0.0482765451664
data,1241991000,0.0314726027397;0.0483093699595
data,1241991000,0.0314799608993;0.0483368754016
data,1241991000,0.03148828125;0.0483762642225
data,1241991000,0.0314853658537;0.0483549450333
data,1241991300,0.0314878167641;0.0483419423524
data,1241991300,0.0314970788705;0.0483829669897
data,1241991300,0.0315043774319;0.0483826538643
data,1241991300,0.0315058309038;0.0484257694273
data,1241991300,0.031504368932;0.0484016650958
data,1241991300,0.0315072744908;0.0483853569082
data,1241991300,0.0315150193798;0.0484172781691
data,1241991600,0.0315222652469;0.0484016208915
data,1241991600,0.0315246615087;0.0484110687396
data,1241991600,0.031531884058;0.0484326309723
data,1241991600,0.0315405405405;0.0484081903535
data,1241991600,0.031543876567;0.0484413545638
data,1241991600,0.0315476878613;0.0484216679657
data,1241991600,0.0315514918191;0.0484418960096
data,1241991900,0.0315576923077;0.0484590922794
data,1241991900,0.0315585975024;0.0484784319058
data,1241991900,0.0315619001919;0.0485035518807
data,1241991900,0.0315618408437;0.0485059432627
data,1241991900,0.0315708812261;0.0484927154371
data,1241991900,0.0315679425837;0.0485076071387
data,1241991900,0.0315645315488;0.0484866067111
data,1241991900,0.031564947469;0.0484720249655
data,1241992200,0.0315667938931;0.0484423721123
data,1241992200,0.0315757864633;0.0484186768777
data,1241992200,0.0315780952381;0.048400928897
data,1241992200,0.0315761179829;0.0484116288025
data,1241992200,0.0315765209125;0.0484133167883
data,1241992200,0.0315830959164;0.0484012033024
data,1241992200,0.0315877609108;0.0484010371651
data,1241992500,0.0315928909953;0.0484369302808
data,1241992500,0.0316041666667;0.0484763082468
data,1241992500,0.0316097445601;0.0484737613378
data,1241992500,0.0316167296786;0.0485324506352
data,1241992500,0.0316213408876;0.04850072168
data,1241992500,0.0316306603774;0.0485198624905
data,1241992500,0.031636663525;0.0485126600393
data,1241992800,0.0316412429379;0.0485068580633
data,1241992800,0.0316491063029;0.0485319467063
data,1241992800,0.0316531954887;0.048542118686
data,1241992800,0.0316539906103;0.0485402743581
data,1241992800,0.0316552532833;0.0485481159228
data,1241992800,0.0316663542643;0.0485608267773
data,1241992800,0.0316666666667;0.048562651699
data,1241992800,0.0316777362021;0.0485808480806
data,1241993100,0.0316831775701;0.0485867898453
data,1241993100,0.0316834733894;0.0485841829497
data,1241993100,0.0316851679104;0.0485719414605
data,1241993100,0.0316943150047;0.0485739371796
data,1241993100,0.0317006517691;0.0485950631491
data,1241993100,0.0317046511628;0.0485676592537
data,1241993100,0.0317053903346;0.0485425924531
data,1241993400,0.0317075208914;0.0485480730338
data,1241993400,0.0317012987013;0.048515037594
data,1241993400,0.0317094531974;0.0484919054952
data,1241993400,0.0317189814815;0.048499235309
data,1241993400,0.0317247918594;0.0485239385388
data,1241993400,0.0317255083179;0.048504491677
data,1241993400,0.0317336103416;0.0485170661401
data,1241993400,0.0317347785978;0.0484833183722
data,1241993700,0.031731797235;0.0484833764608
data,1241993700,0.0317380294659;0.0484870545631
data,1241993700,0.0317391904324;0.0484681743996
data,1241993700,0.0317412683824;0.0484625419307
data,1241993700,0.0317474747475;0.0484468695296
data,1241993700,0.0317513761468;0.0484120043909
data,1241993700,0.0317520623281;0.0484116805145
data,1241994000,0.0317490842491;0.0483972811351
data,1241994000,0.0317479414456;0.0483989199321
data,1241994000,0.0317449725777;0.0483863490974
data,1241994000,0.0317470319635;0.0483878437584
data,1241994000,0.0317531934307;0.0483942619158
data,1241994000,0.0317611668186;0.0483785958002
data,1241994000,0.0317663934426;0.0483954403532
data,1241994000,0.0317675159236;0.0483973678624
data,1241994300,0.0317690909091;0.0483902205089
data,1241994300,0.0317752043597;0.0483930414271
data,1241994300,0.0317853901996;0.0484077371362
data,1241994300,0.0317905711695;0.0484069754608
data,1241994300,0.0317930253623;0.0484352741142
data,1241994300,0.0317954751131;0.0484315310021
data,1241994300,0.0318015370705;0.0484190629989
data,1241994600,0.0317994579946;0.0483780786258
data,1241994600,0.0318055054152;0.0484030473958
data,1241994600,0.0318119927863;0.0483937378192
data,1241994600,0.0318076576577;0.0483626190781
data,1241994600,0.0318082808281;0.0483518892309
data,1241994600,0.0318080035971;0.0483464739378
data,1241994600,0.0318135669362;0.0483507664809
data,1241994600,0.0318191202873;0.0483579967925
data,1241994900,0.0318210762332;0.0483565510334
data,1241994900,0.0318261648746;0.0483411718686
data,1241994900,0.0318294538944;0.0483224404832
data,1241994900,0.0318291592129;0.0482967187656
data,1241994900,0.0318293118856;0.0482599028994
data,1241994900,0.0318285714286;0.0482525345956
data,1241994900,0.0318211418376;0.048229443151
data,1241995200,0.0318213012478;0.0481980065362
data,1241995200,0.031821460374;0.0482092293218
data,1241995200,0.0318220640569;0.0481794843982
data,1241995200,0.0318231111111;0.0481665462428
data,1241995200,0.0318206039076;0.0481519924184
data,1241995200,0.0318212067436;0.0481364919337
data,1241995200,0.0318226950355;0.0481227531152
data,1241995200,0.0318286093888;0.0481244430041
data,1241995500,0.031835840708;0.0481317574253
data,1241995500,0.0318421750663;0.048112961648
data,1241995500,0.0318454063604;0.048081758747
data,1241995500,0.031847749338;0.0480480211034
data,1241995500,0.031852292769;0.0480408064473
data,1241995500,0.0318546255507;0.0480515990325
data,1241995500,0.0318600352113;0.0480657345912
data,1241995500,0.0318649956025;0.0481032354993
data,1241995800,0.0318690685413;0.0480730567494
data,1241995800,0.0318683055312;0.0480747770348
data,1241995800,0.0318688596491;0.0480485302645
data,1241995800,0.0318729184926;0.0480422129723
data,1241995800,0.0318747810858;0.0480571413304
data,1241995800,0.0318836395451;0.0480432113047
data,1241995800,0.0318920454545;0.0480496501196
data,1241995800,0.0318938864629;0.0480204659922
data,1241996100,0.031897469459;0.0480261347395
data,1241996100,0.0319001743679;0.047982619491
data,1241996100,0.0319033101045;0.0479890837239
data,1241996100,0.0319025239339;0.0479782552879
data,1241996100,0.0318986956522;0.0479454477916
data,1241996100,0.0318970460469;0.0479114936333
data,1241996100,0.0319040798611;0.0479305717414
data,1241996400,0.0319084995663;0.0479051425244
data,1241996400,0.0319129116118;0.0479057222438
data,1241996400,0.0319155844156;0.0479155840152
data,1241996400,0.0319165224913;0.047945145191
data,1241996400,0.0319243733794;0.0479205691722
data,1241996400,0.0319218480138;0.0479248664605
data,1241996400,0.031919327006;0.0479279500707
data,1241996400,0.0319219827586;0.0479548783804
data,1241996700,0.0319246339363;0.0479420838592
data,1241996700,0.0319251290878;0.0479239102828
data,1241996700,0.0319282029235;0.0478907254924
data,1241996700,0.0319321305842;0.0478680154227
data,1241996700,0.0319347639485;0.0478857242705
data,1241996700,0.0319343910806;0.0478875698324
data,1241996700,0.0319305912596;0.0478748920656
data,1241996700,0.0319242294521;0.0478664063589
data,1241997000,0.0319315654405;0.0478628905842
data,1241997000,0.0319311965812;0.0478266544837
data,1241997000,0.0319312553373;0.0478239702328
data,1241997000,0.031933447099;0.0478080728239
data,1241997000,0.0319283887468;0.0478012965711
data,1241997000,0.0319344122658;0.0478052756629
data,1241997000,0.031934893617;0.0477696246177
data,1241997000,0.0319413265306;0.0477777296923
data,1241997300,0.0319388275276;0.0477821307803
data,1241997300,0.0319456706282;0.0477918935269
data,1241997300,0.031951653944;0.0478085929405
data,1241997300,0.0319512711864;0.0477760041417
data,1241997300,0.0319568162574;0.0477820407811
data,1241997300,0.0319547377327;0.0477991539515
data,1241997300,0.0319611158073;0.0478190880371
data,1241997300,0.0319581925676;0.047800505789
data,1241997600,0.0319628691983;0.0477938332202
data,1241997600,0.0319721753794;0.0478493145979
data,1241997600,0.0319780960404;0.047854034895
data,1241997600,0.0319793771044;0.047830150659
data,1241997600,0.0319827586207;0.0478112227849
data,1241997600,0.0319857142857;0.0478143246066
data,1241997600,0.0319974811083;0.047858144866
data,1241997600,0.0320041946309;0.0478502021177
data,1241997900,0.0320071248952;0.0478410876546
data,1241997900,0.0320113065327;0.0478376625593
data,1241997900,0.0320192468619;0.0478448092091
data,1241997900,0.0320255016722;0.0478137886378
data,1241997900,0.0320258980785;0.0478245694682
data,1241997900,0.032030884808;0.047830450239
data,1241997900,0.0320346121768;0.0478177368367
data,1241997900,0.0320358333333;0.0478616800842
data,1241998200,0.0320470441299;0.0478667436019
data,1241998200,0.0320478369384;0.0478665671743
data,1241998200,0.0320511221945;0.0478675635834
data,1241998200,0.0320485880399;0.0478605415107
data,1241998200,0.0320456431535;0.0478587076965
data,1241998200,0.0320456053068;0.0478448275862
data,1241998200,0.0320484672742;0.0478498800797
data,1241998200,0.032045115894;0.0478336455854
data,1241998500,0.0320417700579;0.0478455181719
data,1241998500,0.0320454545455;0.0478393501197
data,1241998500,0.0320507844756;0.0478319440936
data,1241998500,0.0320598184818;0.0478662101571
data,1241998500,0.0320696619951;0.0478624144714
data,1241998500,0.0320753706755;0.0479105781182
data,1241998500,0.0320757201646;0.0479239393126
data,1241998500,0.032078125;0.0479380838183
data,1241998800,0.0320768282662;0.0479342443716
data,1241998800,0.0320796387521;0.0479256499351
data,1241998800,0.0320816242822;0.0479202221999
data,1241998800,0.0320848360656;0.0479052427444
data,1241998800,0.0320868140868;0.0479057919572
data,1241998800,0.0320887888707;0.0479528649876
data,1241998800,0.0320907604252;0.04795263114
data,1241998800,0.0320939542484;0.0479682045044
data,1241998800,0.0320959183673;0.0479651041797
data,1241999100,0.0320950244698;0.0479719837626
data,1241999100,0.032098207009;0.0479530608514
data,1241999100,0.0320989413681;0.0479547605999
